market_class,market_class_label,country_iso3,gics_code,sector,period,monthly_returns,first_return_month,last_return_month,efficiency_score,inefficiency_distance,vr_2m,vr_3m,vr_6m
developed,Developed,NLD,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.401011904302058,0.598988095697942,1.2486132307424698,1.3136340497005543,2.234717006650802
developed,Developed,NLD,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.573264820223953,0.426735179776047,1.1717797902932787,1.1885642748782936,1.919861474156569
developed,Developed,NLD,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.49179488286759143,0.5082051171324086,1.3226428804836443,1.2982061716000457,1.9037662993135358
developed,Developed,NLD,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.6841862347320624,0.3158137652679376,1.0565516388665468,1.1253652155677707,1.7655244413694953
developed,Developed,NLD,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.7993508786960438,0.20064912130395618,1.2357143166351783,1.301974603352827,0.9357415560761366
developed,Developed,NLD,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.39411455233973613,0.6058854476602639,1.126304106646095,1.4960252414517654,2.1953269948829313
developed,Developed,NLD,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.7877318369437564,0.21226816305624363,1.1513501680296991,1.0991543030172863,0.6136999818782547
developed,Developed,NLD,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.935646899528797,0.06435310047120302,0.9495905222809716,0.9074150805925463,1.0500649042871268
developed,Developed,NOR,40,Financials,2008-2010,36,2008-01-31,2010-12-31,-0.11280398189697483,1.1128039818969748,1.4243484512338074,1.8671025161593258,3.0469609782977916
developed,Developed,NOR,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.7251452408192987,0.27485475918070135,1.127002984849928,1.1827226442428873,1.5148386484492886
developed,Developed,NOR,10,Energy,2008-2010,36,2008-01-31,2010-12-31,0.29357959488249374,0.7064204051175063,1.2612402889962284,1.6251681215588711,2.232852804797419
developed,Developed,NOR,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.2684073104512056,0.7315926895487944,1.2808130160239275,1.5942808852080366,2.3196841674144193
developed,Developed,NOR,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.9538669719897548,0.046133028010245214,1.0158253214090935,0.9418994050315225,1.0644731676531647
developed,Developed,NOR,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,-0.1500270142212845,1.1500270142212845,1.5253501380375816,2.029634449008524,2.895096455617748
developed,Developed,NOR,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8010928466898012,0.19890715331019881,1.1655427496464292,1.1369964750597332,0.7058177647755659
developed,Developed,NOR,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8176809871181674,0.1823190128818326,1.1389948201389237,1.0571439266880078,0.6491817081814336
developed,Developed,NOR,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.7775804426631965,0.22241955733680352,1.277554967903751,1.168399829646046,0.7786961255393865
developed,Developed,NOR,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.848991104286771,0.15100889571322895,1.1847436603042634,1.1784751759140477,1.0898078509213758
developed,Developed,NOR,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.8747206914088846,0.12527930859111536,1.2429816583326747,1.041314679629761,0.9084584121890895
developed,Developed,NOR,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.831163496874985,0.16883650312501497,0.987901450646992,0.8786374350546627,0.6269516049233003
developed,Developed,NOR,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8098698466011386,0.1901301533988614,0.8095410035561298,0.7719891618765706,0.8480793743707152
developed,Developed,NOR,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.7873118721289362,0.21268812787106384,0.8162604564858239,0.7282428787578661,0.8174322811431184
developed,Developed,NOR,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.7585106284462632,0.24148937155373684,0.8185060206526937,0.8261822378224071,0.6308436268636888
developed,Developed,NOR,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9337496549216168,0.06625034507838323,1.0347914943076668,1.0647533180372788,1.099206222890204
developed,Developed,NOR,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.9762269761162727,0.023773023883727262,1.052279333026624,0.9914007589831418,1.0104404976076997
developed,Developed,NOR,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.9250059021092429,0.07499409789075706,0.9892406310411709,0.9365688251764586,0.8492082501100995
developed,Developed,NOR,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.5660617988417189,0.4339382011582811,0.7043718149190057,0.5233137858293303,0.4704997957768208
developed,Developed,NZL,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.31287055687960796,0.687129443120392,1.1897126619741052,1.4158082596853625,2.4558674077017084
developed,Developed,NZL,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.2586312949477442,0.7413687050522558,1.2580737557995074,1.4968319858935482,2.4692003734637122
developed,Developed,NZL,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.2819178881489388,0.7180821118510612,1.1923436551698483,1.4520611010513234,2.509841579332012
developed,Developed,NZL,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.391395076332253,0.608604923667747,1.2812387894176167,1.5789948126313464,1.9655811689542777
developed,Developed,NZL,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8851173592071249,0.11488264079287513,0.9633100428235256,0.9949961943168593,0.6970458404809897
developed,Developed,NZL,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.7596786521221529,0.2403213478778471,1.2273880760674862,1.2509745415449371,0.7573985739788822
developed,Developed,NZL,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.8541609742985784,0.1458390257014216,1.0131130106301236,1.1335359520411583,1.2908681144329828
developed,Developed,NZL,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.8180880601055814,0.18191193989441856,1.2103465596060528,1.2987518221946581,0.9633625621174553
developed,Developed,NZL,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.7512660006173114,0.2487339993826886,1.2560845708264035,1.1446009925939267,0.6544835652722645
developed,Developed,NZL,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.6281344294643649,0.37186557053563507,0.8034783128872852,0.5839384212177353,0.496986554288074
developed,Developed,NZL,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.9541466771360505,0.0458533228639495,0.9637005956411739,0.9807506229717473,1.0820111872047697
developed,Developed,NZL,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.9693923219221866,0.030607678077813394,0.990471683208672,1.005117763167993,1.077176954274119
frontier,Frontier,OMN,40,Financials,2008-2010,36,2008-01-31,2010-12-31,-0.36262145790070566,1.3626214579007057,1.5729654613174788,2.069112068568085,3.445786843816553
frontier,Frontier,OMN,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8019225823904945,0.19807741760950548,0.9609478531077341,0.790628120605027,0.6541917734587224
frontier,Frontier,OMN,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8992650364592892,0.10073496354071076,0.9395494632668068,0.7893150075630297,1.0310693614519688
frontier,Frontier,OMN,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.07952892503129527,0.9204710749687047,1.316387624901596,1.7746961321898593,2.6703294678146587
frontier,Frontier,OMN,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.8620617013566224,0.1379382986433776,1.0191373351822646,0.956184726712894,0.6491377125392379
frontier,Frontier,OMN,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.9320299768842581,0.06797002311574185,0.9259409880622911,0.9020876976443877,1.0319387550539043
frontier,Frontier,OMN,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.6842976564868006,0.31570234351319937,1.1994526508712793,1.2411936986961836,1.506460680972135
frontier,Frontier,OMN,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8680614242655552,0.13193857573444479,0.9365777148675661,0.8800807900477765,0.7875257678813231
frontier,Frontier,OMN,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.22654691355502588,0.7734530864449741,1.4687747461629683,1.8177733053940894,2.0338112077778647
frontier,Frontier,OMN,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.7849159891991979,0.21508401080080208,0.8796485508024529,0.7014769834728495,0.7736224333222915
frontier,Frontier,PAK,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.5226825586394432,0.47731744136055676,1.194855756762236,1.360198898895676,1.8768976684237584
frontier,Frontier,PAK,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.606075241125466,0.39392475887453404,1.2562292892203388,1.3139949858610707,1.6115500015421926
frontier,Frontier,PAK,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8410077759905431,0.1589922240094569,0.8266145254765336,0.7333965787410127,0.9630122237540831
frontier,Frontier,PAK,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.9056598254289446,0.09434017457105537,1.002560638960513,1.0339143413838456,0.7534544566311926
frontier,Frontier,PAK,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.9288147154001002,0.07118528459989981,0.9817971555430437,0.9698084503838198,0.834838540273437
frontier,Frontier,PAK,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.6205081376642543,0.3794918623357457,1.332837073529239,1.4078449923973229,1.3977935210806751
frontier,Frontier,PAK,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.4909794105848776,0.5090205894151224,1.3516202119856127,1.4766402520509359,1.6988013042088186
frontier,Frontier,PAK,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.713736416001897,0.28626358399810303,0.939176390766727,0.7406500913486741,0.46138276589028987
frontier,Frontier,PAK,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.8448297147151291,0.15517028528487087,0.9585087705753689,0.8396267890720125,0.7363535844980061
frontier,Frontier,PAK,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.8325501045173672,0.16744989548263278,1.161494612449796,1.1354089692020721,1.2054461047960303
frontier,Frontier,PAK,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.5329794826526153,0.4670205173473847,1.1261825739621258,1.4246296421838194,1.8502493358962087
frontier,Frontier,PAK,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.2836933926844557,0.7163066073155443,1.2116827575465994,1.525522208774335,2.411714855625698
frontier,Frontier,PAK,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.493140463875546,0.506859536124454,1.1316456095825138,1.4668100017390466,1.9221229970518017
frontier,Frontier,PAK,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.4020275431583925,0.5979724568416075,1.304350026494705,1.6634337369644046,1.8261336070657128
frontier,Frontier,PAK,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.9330401086278353,0.06695989137216474,0.9872737174388944,1.0287499539348441,1.1594034376205444
frontier,Frontier,PAK,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.8113204247039535,0.1886795752960465,0.9267100363939098,1.04448428063955,1.4482644816424992
frontier,Frontier,PAK,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.9317596225113071,0.06824037748869294,0.9214198779288596,1.0121371823284644,1.1140038280664741
frontier,Frontier,PAK,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.2631496855033838,0.7368503144966162,1.2617019353244647,1.5980962016919051,2.3507528064734786
emerging,Developing (MSCI Emerging proxy),PER,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.6684804863528706,0.3315195136471294,1.0438768742624767,1.2074562580610484,1.743225408617863
emerging,Developing (MSCI Emerging proxy),PER,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.6800453626943568,0.3199546373056432,1.3245908950738996,1.5587999888464572,1.0764730279965726
emerging,Developing (MSCI Emerging proxy),PER,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7742487208954943,0.22575127910450565,1.2706419777734839,1.3216445326929243,0.9150326731528913
emerging,Developing (MSCI Emerging proxy),PER,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.9418901819059899,0.05810981809401006,1.0244168621236163,1.146439936992763,0.996527344834349
emerging,Developing (MSCI Emerging proxy),PER,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.7974497510943697,0.20255024890563034,1.0831899969165266,1.2192680181750988,1.3051927316252656
emerging,Developing (MSCI Emerging proxy),PER,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.7381916979802547,0.26180830201974525,1.1439665790126983,1.1474558799709709,0.5059975529244332
emerging,Developing (MSCI Emerging proxy),PER,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.930576147549927,0.06942385245007299,0.9569072911625948,1.0612296626358488,0.896050814123035
emerging,Developing (MSCI Emerging proxy),PHL,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.343992581341671,0.656007418658329,1.2883281860722355,1.5071386342895103,2.172555435613241
emerging,Developing (MSCI Emerging proxy),PHL,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.08273971114190193,0.9172602888580981,1.3819462150826722,1.7373737687234108,2.632460882768211
emerging,Developing (MSCI Emerging proxy),PHL,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.5499041434947507,0.4500958565052493,1.3800983115035201,1.5029033594587475,1.46728589855348
emerging,Developing (MSCI Emerging proxy),PHL,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.39260913129568265,0.6073908687043174,1.1311222159591652,1.411164296630691,2.279886093523096
emerging,Developing (MSCI Emerging proxy),PHL,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.38850926096015914,0.6114907390398409,1.245657350196834,1.4210275738420646,2.167787293080624
emerging,Developing (MSCI Emerging proxy),PHL,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8764900917848159,0.12350990821518415,0.9866991726270621,1.1826102594998125,0.8253813622271979
emerging,Developing (MSCI Emerging proxy),PHL,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.3710453400128807,0.6289546599871193,1.1415292140554973,1.6751139268655397,2.0702208390403207
emerging,Developing (MSCI Emerging proxy),PHL,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.5879375984900379,0.4120624015099621,0.7960140845280596,0.5832909785045636,0.3845077324374909
emerging,Developing (MSCI Emerging proxy),PHL,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.5799141860466417,0.4200858139533583,1.21142724560362,1.575772291896344,1.4730579043601113
emerging,Developing (MSCI Emerging proxy),PHL,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.813639779256203,0.186360220743797,1.1270660041037173,1.3977234117065782,1.0342912464210956
emerging,Developing (MSCI Emerging proxy),PHL,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.8406462970577127,0.15935370294228735,1.105837170362591,1.2091927051701552,0.8369687667058843
emerging,Developing (MSCI Emerging proxy),PHL,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8657282839436763,0.1342717160563237,1.0434982369765549,1.2065444599469415,0.8472275487545251
emerging,Developing (MSCI Emerging proxy),PHL,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.9555219487602499,0.04447805123975013,1.0000639938577198,1.0229036118675405,0.88953345200601
emerging,Developing (MSCI Emerging proxy),PHL,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.8726599130577853,0.12734008694221466,0.9324603952078274,0.8418178963080981,0.8437014476574305
emerging,Developing (MSCI Emerging proxy),PHL,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.704002441980244,0.295997558019756,0.770841544228615,0.7325878139894078,0.608577967722709
emerging,Developing (MSCI Emerging proxy),PHL,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.8623285730741717,0.13767142692582834,0.8690415233873338,0.9254451306333438,1.2075009347981627
emerging,Developing (MSCI Emerging proxy),PHL,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.9393890695866898,0.06061093041331023,0.9923242717986549,1.0345586750647435,0.860401612026158
emerging,Developing (MSCI Emerging proxy),PHL,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.806468372027108,0.19353162797289203,0.9664012099571252,0.7599011084155531,0.6931027977086455
emerging,Developing (MSCI Emerging proxy),POL,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.03472522785031451,0.9652747721496855,1.4186009149090206,1.715934514508515,2.7612888870315206
emerging,Developing (MSCI Emerging proxy),POL,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.4506841390599824,0.5493158609400176,1.2551100333611704,1.321565283285228,2.0712722661736542
emerging,Developing (MSCI Emerging proxy),POL,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.13749079350510163,0.8625092064948984,1.3721786200279924,1.6125525573361548,2.6027964421205483
emerging,Developing (MSCI Emerging proxy),POL,15,Materials,2008-2010,36,2008-01-31,2010-12-31,-0.15186216717263457,1.1518621671726346,1.4795700132866563,1.887284542931479,3.088731945299769
emerging,Developing (MSCI Emerging proxy),POL,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.1574385789775974,0.8425614210224026,1.367005641212558,1.6195353786145705,2.5411432432400796
emerging,Developing (MSCI Emerging proxy),POL,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,-0.060147377004313496,1.0601473770043135,1.415387575739286,1.7480280795082774,3.017026475765377
emerging,Developing (MSCI Emerging proxy),POL,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.7908567921123892,0.20914320788761076,1.1861109245995827,1.1207040787638631,0.6793853797006135
emerging,Developing (MSCI Emerging proxy),POL,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.880421305801626,0.11957869419837397,1.1680411842661769,1.1853601028992078,1.0053347954297374
